1981012 Q0 1981012 1 10.04554076 galago
1981012 Q0 685197 2 8.20553174 galago
1981012 Q0 663314 3 7.64428034 galago
1981012 Q0 836712 4 7.42972643 galago
1981012 Q0 424198 5 6.81741867 galago
1981012 Q0 1208916 6 6.39344171 galago
1981012 Q0 406264 7 6.35887049 galago
1981012 Q0 1083246 8 6.35887049 galago
1981012 Q0 1445887 9 6.35887049 galago
1981012 Q0 797887 10 5.71788370 galago
1164242 Q0 664973 1 8.88519770 galago
1164242 Q0 1281963 2 7.84675867 galago
1164242 Q0 1144922 3 7.76600954 galago
1164242 Q0 2139043 4 7.76600954 galago
1164242 Q0 1805772 5 7.18024321 galago
1164242 Q0 26114 6 7.02237404 galago
1164242 Q0 312141 7 7.02237404 galago
1164242 Q0 362521 8 7.02237404 galago
1164242 Q0 988709 9 7.02237404 galago
1164242 Q0 1265567 10 7.02237404 galago
851225 Q0 2345796 1 6.61296202 galago
851225 Q0 59415 2 6.10215892 galago
851225 Q0 851225 3 5.94366798 galago
851225 Q0 1234033 4 4.94422146 galago
851225 Q0 893791 5 4.44797953 galago
851225 Q0 354631 6 4.44738216 galago
851225 Q0 636141 7 4.44738216 galago
851225 Q0 2210747 8 4.44738216 galago
851225 Q0 997845 9 4.44641376 galago
851225 Q0 2213240 10 4.44583411 galago
229027 Q0 229027 1 16.63971017 galago
229027 Q0 479664 2 8.77439910 galago
229027 Q0 1669134 3 8.77439910 galago
229027 Q0 312381 4 7.83214796 galago
229027 Q0 1384411 5 6.53539096 galago
229027 Q0 2005991 6 4.87571118 galago
229027 Q0 2203281 7 4.87571118 galago
229027 Q0 430667 8 4.48422531 galago
229027 Q0 1835371 9 4.33401342 galago
229027 Q0 2157074 10 4.03374297 galago
171884 Q0 171884 1 23.14993297 galago
171884 Q0 1561774 2 22.50017807 galago
171884 Q0 1670211 3 17.31603479 galago
171884 Q0 1168633 4 14.41076689 galago
171884 Q0 1499084 5 14.41076689 galago
171884 Q0 1663096 6 9.58585160 galago
844031 Q0 827297 1 11.90062097 galago
844031 Q0 844031 2 11.73432814 galago
844031 Q0 158295 3 9.99106780 galago
844031 Q0 2265629 4 9.99106780 galago
844031 Q0 1784500 5 9.50565864 galago
844031 Q0 1110678 6 8.54554435 galago
844031 Q0 654494 7 8.13472256 galago
844031 Q0 1296506 8 7.58757086 galago
844031 Q0 313499 9 6.82272863 galago
844031 Q0 1771625 10 6.82272863 galago
25170 Q0 25170 1 9.07256996 galago
25170 Q0 1249694 2 8.16231197 galago
25170 Q0 1488332 3 8.05715730 galago
25170 Q0 176152 4 7.82750767 galago
25170 Q0 178322 5 7.53374938 galago
25170 Q0 1913610 6 7.50648933 galago
25170 Q0 2238110 7 7.35949767 galago
25170 Q0 498967 8 7.03847934 galago
25170 Q0 240514 9 6.88869413 galago
25170 Q0 2006146 10 6.88869413 galago
76925 Q0 76925 1 21.43083346 galago
76925 Q0 878304 2 9.95031123 galago
76925 Q0 947960 3 9.95031123 galago
76925 Q0 1924307 4 9.95031123 galago
30595 Q0 30595 1 9.58344161 galago
30595 Q0 153404 2 9.43624462 galago
30595 Q0 2301405 3 8.84612215 galago
30595 Q0 293235 4 8.58223588 galago
30595 Q0 576661 5 8.58223588 galago
30595 Q0 619634 6 8.36852115 galago
30595 Q0 997226 7 8.36852115 galago
30595 Q0 1024165 8 8.09148511 galago
30595 Q0 1226650 9 8.08755066 galago
30595 Q0 1500286 10 8.08267990 galago
271014 Q0 271014 1 9.37798553 galago
271014 Q0 1474604 2 9.33230709 galago
271014 Q0 438635 3 7.91561283 galago
271014 Q0 302478 4 7.82099544 galago
271014 Q0 1232629 5 7.25541934 galago
271014 Q0 1343216 6 6.52405864 galago
271014 Q0 1594699 7 5.53606112 galago
271014 Q0 386376 8 5.42945827 galago
271014 Q0 506942 9 5.42945827 galago
271014 Q0 662591 10 5.42945827 galago
376370 Q0 899805 1 6.38683291 galago
376370 Q0 211511 2 6.30085593 galago
376370 Q0 1221253 3 6.30085593 galago
376370 Q0 1300685 4 6.28769814 galago
376370 Q0 593835 5 6.24750523 galago
376370 Q0 85254 6 5.97395880 galago
376370 Q0 766710 7 5.75845997 galago
376370 Q0 1833924 8 5.75845997 galago
376370 Q0 434467 9 5.69845439 galago
376370 Q0 202780 10 5.52948645 galago
78795 Q0 1930424 1 19.22729982 galago
78795 Q0 1019619 2 18.13984872 galago
78795 Q0 78795 3 17.73241891 galago
78795 Q0 2057798 4 17.23471872 galago
78795 Q0 1982430 5 16.95552701 galago
78795 Q0 104972 6 16.61301010 galago
78795 Q0 927191 7 16.61301010 galago
78795 Q0 1091324 8 16.61301010 galago
78795 Q0 1698847 9 16.61301010 galago
78795 Q0 1979191 10 16.61301010 galago
1386604 Q0 75385 1 13.83762496 galago
1386604 Q0 1095638 2 13.46177092 galago
1386604 Q0 4538 3 13.37516550 galago
1386604 Q0 578829 4 13.07475279 galago
1386604 Q0 1285332 5 13.07475279 galago
1386604 Q0 21700 6 12.70778047 galago
1386604 Q0 467198 7 12.70778047 galago
1386604 Q0 2213259 8 12.70778047 galago
1386604 Q0 2443723 9 12.70778047 galago
1386604 Q0 2255169 10 12.32719112 galago
495038 Q0 694223 1 10.35665505 galago
495038 Q0 1814572 2 7.10435176 galago
495038 Q0 495038 3 6.97712106 galago
495038 Q0 840434 4 6.97712106 galago
495038 Q0 982395 5 6.88911000 galago
495038 Q0 1207087 6 6.88911000 galago
495038 Q0 1450513 7 6.84807623 galago
495038 Q0 512266 8 6.73749221 galago
495038 Q0 788486 9 6.08039248 galago
495038 Q0 1048433 10 6.08039248 galago
16723 Q0 175718 1 12.59137657 galago
16723 Q0 468880 2 11.98863447 galago
16723 Q0 746853 3 11.74408583 galago
