1981012 Q0 1981012 1 15.41768016 galago
1981012 Q0 685197 2 13.57654724 galago
1981012 Q0 663314 3 13.00962523 galago
1981012 Q0 836712 4 12.79547978 galago
1981012 Q0 424198 5 12.18416269 galago
1981012 Q0 1208916 6 11.76609811 galago
1981012 Q0 406264 7 11.72618659 galago
1981012 Q0 1083246 8 11.72618659 galago
1981012 Q0 1445887 9 11.72618659 galago
1981012 Q0 797887 10 11.08575563 galago
1164242 Q0 664973 1 14.73649749 galago
1164242 Q0 1144922 2 13.61859069 galago
1164242 Q0 2139043 3 13.61859069 galago
1164242 Q0 1281963 4 13.47790849 galago
1164242 Q0 1805772 5 13.02634759 galago
1164242 Q0 26114 6 12.87518793 galago
1164242 Q0 312141 7 12.87518793 galago
1164242 Q0 362521 8 12.87518793 galago
1164242 Q0 988709 9 12.87518793 galago
1164242 Q0 1265567 10 12.87518793 galago
851225 Q0 2345796 1 9.63889804 galago
851225 Q0 59415 2 9.12961396 galago
851225 Q0 851225 3 8.96869572 galago
851225 Q0 1234033 4 7.97078189 galago
851225 Q0 893791 5 7.47496898 galago
851225 Q0 354631 6 7.47437284 galago
851225 Q0 636141 7 7.47437284 galago
851225 Q0 2210747 8 7.47437284 galago
851225 Q0 997845 9 7.47340585 galago
851225 Q0 2213240 10 7.47282670 galago
229027 Q0 229027 1 25.51324795 galago
229027 Q0 479664 2 17.64692801 galago
229027 Q0 1669134 3 17.64692801 galago
229027 Q0 312381 4 16.69389738 galago
229027 Q0 1384411 5 15.21718057 galago
229027 Q0 2005991 6 13.73956640 galago
229027 Q0 2203281 7 13.73956640 galago
229027 Q0 430667 8 13.18561845 galago
229027 Q0 1835371 9 13.07946979 galago
229027 Q0 2157074 10 12.86124420 galago
171884 Q0 171884 1 32.83718657 galago
171884 Q0 1561774 2 32.18866865 galago
171884 Q0 1670211 3 27.01094128 galago
171884 Q0 1168633 4 24.10658265 galago
171884 Q0 1499084 5 24.10658265 galago
171884 Q0 1663096 6 19.27890801 galago
844031 Q0 827297 1 18.62176448 galago
844031 Q0 844031 2 18.45278106 galago
844031 Q0 158295 3 16.71323280 galago
844031 Q0 2265629 4 16.71323280 galago
844031 Q0 1784500 5 16.21643847 galago
844031 Q0 1110678 6 15.25816993 galago
844031 Q0 654494 7 14.84797475 galago
844031 Q0 1296506 8 14.30150568 galago
844031 Q0 313499 9 13.53732667 galago
844031 Q0 1771625 10 13.53732667 galago
25170 Q0 25170 1 13.01000313 galago
25170 Q0 1249694 2 12.10191589 galago
25170 Q0 1488332 3 11.99689241 galago
25170 Q0 176152 4 11.76752930 galago
25170 Q0 178322 5 11.46726522 galago
25170 Q0 1913610 6 11.44678932 galago
25170 Q0 2238110 7 11.29992512 galago
25170 Q0 498967 8 10.97918515 galago
25170 Q0 240514 9 10.82905429 galago
25170 Q0 2006146 10 10.82905429 galago
76925 Q0 76925 1 31.49080028 galago
76925 Q0 878304 2 20.01190326 galago
76925 Q0 947960 3 20.01190326 galago
76925 Q0 1924307 4 20.01190326 galago
30595 Q0 30595 1 13.50956922 galago
30595 Q0 153404 2 13.36262263 galago
30595 Q0 2301405 3 12.66328634 galago
30595 Q0 293235 4 12.51006129 galago
30595 Q0 576661 5 12.51006129 galago
30595 Q0 619634 6 12.29683525 galago
30595 Q0 997226 7 12.29683525 galago
30595 Q0 1024165 8 12.02014484 galago
30595 Q0 1500286 9 12.01135061 galago
30595 Q0 1890608 10 11.88697381 galago
271014 Q0 271014 1 14.61196400 galago
271014 Q0 1474604 2 14.31595304 galago
271014 Q0 438635 3 13.13758694 galago
271014 Q0 302478 4 13.08309783 galago
271014 Q0 1232629 5 12.51254782 galago
271014 Q0 1343216 6 11.78182132 galago
271014 Q0 1594699 7 10.71043091 galago
271014 Q0 386376 8 10.68756352 galago
271014 Q0 506942 9 10.68756352 galago
271014 Q0 662591 10 10.68756352 galago
376370 Q0 899805 1 10.68400569 galago
376370 Q0 211511 2 10.59729698 galago
376370 Q0 1221253 3 10.59729698 galago
376370 Q0 1300685 4 10.57802988 galago
376370 Q0 593835 5 10.40956163 galago
376370 Q0 85254 6 10.26490686 galago
376370 Q0 766710 7 10.04978235 galago
376370 Q0 1833924 8 10.04978235 galago
376370 Q0 202780 9 9.82616892 galago
376370 Q0 331954 10 9.82616892 galago
78795 Q0 1930424 1 26.64426672 galago
78795 Q0 1019619 2 25.55927457 galago
78795 Q0 78795 3 25.15267534 galago
78795 Q0 2057798 4 24.65592265 galago
78795 Q0 1982430 5 24.29129600 galago
78795 Q0 104972 6 24.03529392 galago
78795 Q0 927191 7 24.03529392 galago
78795 Q0 1091324 8 24.03529392 galago
78795 Q0 1698847 9 24.03529392 galago
78795 Q0 1979191 10 24.03529392 galago
1386604 Q0 75385 1 19.30722154 galago
1386604 Q0 1095638 2 18.91070448 galago
1386604 Q0 4538 3 18.84577610 galago
1386604 Q0 578829 4 18.54597581 galago
1386604 Q0 1285332 5 18.54597581 galago
1386604 Q0 21700 6 18.17970212 galago
1386604 Q0 467198 7 18.17970212 galago
1386604 Q0 2213259 8 18.17970212 galago
1386604 Q0 2443723 9 18.17970212 galago
1386604 Q0 2255169 10 17.78045965 galago
495038 Q0 694223 1 17.32479353 galago
495038 Q0 1814572 2 14.06047254 galago
495038 Q0 495038 3 13.93728819 galago
495038 Q0 840434 4 13.93728819 galago
495038 Q0 982395 5 13.85526541 galago
495038 Q0 1207087 6 13.85526541 galago
495038 Q0 1450513 7 13.80464215 galago
495038 Q0 512266 8 13.51898203 galago
495038 Q0 788486 9 13.03800758 galago
495038 Q0 1048433 10 13.03800758 galago
16723 Q0 175718 1 18.13142833 galago
16723 Q0 468880 2 17.52992659 galago
16723 Q0 746853 3 17.28580272 galago
16723 Q0 450750 4 16.97212946 galago
16723 Q0 454814 5 16.62669981 galago
16723 Q0 254082 6 16.55424853 galago
16723 Q0 468860 7 16.44746992 galago
16723 Q0 16723 8 15.44522687 galago
16723 Q0 211934 9 15.44522687 galago
16723 Q0 323262 10 15.24391504 galago
121820 Q0 121820 1 24.89137937 galago
121820 Q0 1576046 2 24.89137937 galago
121820 Q0 1824649 3 24.89137937 galago
121820 Q0 2045109 4 24.07116581 galago
121820 Q0 2129544 5 22.99644783 galago
121820 Q0 455247 6 22.18897885 galago
121820 Q0 179245 7 21.94511806 galago
121820 Q0 455990 8 21.94511806 galago
121820 Q0 1320220 9 21.94511806 galago
121820 Q0 1576052 10 21.94511806 galago
152707 Q0 1267736 1 9.09571743 galago
152707 Q0 152707 2 8.75599665 galago
152707 Q0 2344186 3 8.60786324 galago
152707 Q0 318047 4 7.95094964 galago
152707 Q0 832620 5 7.87677220 galago
152707 Q0 1136720 6 7.79415975 galago
152707 Q0 126833 7 7.21985398 galago
152707 Q0 2238151 8 7.21954311 galago
152707 Q0 1963892 9 6.94358172 galago
152707 Q0 317990 10 6.65146846 galago
811409 Q0 2562 1 21.63852120 galago
811409 Q0 552200 2 21.63852120 galago
811409 Q0 671031 3 21.63852120 galago
811409 Q0 811409 4 21.63852120 galago
811409 Q0 1814492 5 21.63852120 galago
811409 Q0 2336570 6 21.63852120 galago
811409 Q0 2439962 7 21.04672905 galago
811409 Q0 887087 8 19.31183347 galago
811409 Q0 1014445 9 19.31183347 galago
811409 Q0 1239309 10 19.31183347 galago
21972 Q0 319113 1 26.73140794 galago
21972 Q0 30830 2 25.96689897 galago
21972 Q0 21972 3 25.19396684 galago
21972 Q0 1622111 4 25.19396684 galago
21972 Q0 252990 5 24.04217297 galago
21972 Q0 518019 6 24.04217297 galago
21972 Q0 1184649 7 24.04217297 galago
21972 Q0 1430314 8 24.04217297 galago
21972 Q0 2383640 9 24.04217297 galago
21972 Q0 2338868 10 22.43151148 galago
466861 Q0 466861 1 22.22012910 galago
466861 Q0 1999771 2 20.67500303 galago
466861 Q0 1203187 3 15.36368145 galago
466861 Q0 1361844 4 14.57300789 galago
466861 Q0 1423192 5 13.40599900 galago
466861 Q0 80912 6 12.99562528 galago
466861 Q0 665606 7 12.99562528 galago
466861 Q0 731995 8 12.99562528 galago
466861 Q0 770509 9 12.99562528 galago
466861 Q0 939358 10 12.99562528 galago
336822 Q0 336822 1 8.31200788 galago
336822 Q0 1448602 2 8.27745071 galago
336822 Q0 1130523 3 7.57784059 galago
336822 Q0 2326688 4 7.57739842 galago
336822 Q0 1162918 5 7.36537026 galago
336822 Q0 1696468 6 7.27422829 galago
336822 Q0 867231 7 7.16347240 galago
336822 Q0 224718 8 7.11437503 galago
336822 Q0 1977404 9 7.06877441 galago
336822 Q0 1817665 10 7.01400781 galago
159857 Q0 7029 1 12.86057537 galago
159857 Q0 159857 2 12.55648279 galago
159857 Q0 100629 3 12.52704568 galago
159857 Q0 121409 4 12.33436080 galago
159857 Q0 556208 5 11.68955297 galago
159857 Q0 429510 6 11.65960280 galago
159857 Q0 1488735 7 11.60137627 galago
159857 Q0 1329897 8 11.47909000 galago
159857 Q0 9193 9 11.33803264 galago
159857 Q0 1202379 10 11.30808562 galago
258529 Q0 258529 1 19.47458179 galago
258529 Q0 2326169 2 18.84771339 galago
258529 Q0 986686 3 18.54440601 galago
258529 Q0 1714670 4 17.12651632 galago
258529 Q0 137211 5 16.91138303 galago
258529 Q0 1493363 6 13.27828187 galago
258529 Q0 745762 7 11.03830455 galago
258529 Q0 1369428 8 11.03830455 galago
258529 Q0 1230272 9 10.98413476 galago
258529 Q0 1312114 10 10.98413476 galago
243772 Q0 612257 1 12.37811278 galago
243772 Q0 169617 2 11.06058291 galago
243772 Q0 1191232 3 10.87243551 galago
243772 Q0 1549685 4 10.51423710 galago
243772 Q0 319843 5 10.10445897 galago
243772 Q0 243772 6 9.87864490 galago
243772 Q0 930121 7 9.78415223 galago
243772 Q0 1624228 8 9.50880498 galago
243772 Q0 447684 9 9.11346122 galago
243772 Q0 2017758 10 9.11171701 galago
560901 Q0 560901 1 33.38680547 galago
560901 Q0 2252430 2 28.73977693 galago
560901 Q0 1209068 3 20.51285476 galago
2137675 Q0 2231050 1 16.02128086 galago
2137675 Q0 1886031 2 15.84782528 galago
2137675 Q0 2257596 3 14.83632403 galago
2137675 Q0 2137675 4 13.61976146 galago
2137675 Q0 1822264 5 10.89221696 galago
2137675 Q0 1839784 6 10.89221696 galago
2137675 Q0 2203071 7 10.89221696 galago
2137675 Q0 2089825 8 10.13469606 galago
2137675 Q0 777768 9 7.49569783 galago
2137675 Q0 1608093 10 7.49569783 galago
1498701 Q0 1498701 1 21.63245573 galago
1498701 Q0 120145 2 20.64809263 galago
1498701 Q0 1973272 3 20.63368415 galago
1498701 Q0 1259661 4 19.86178791 galago
1498701 Q0 2223119 5 19.86178791 galago
1498701 Q0 11752 6 18.79920917 galago
1498701 Q0 15669 7 18.68430214 galago
1498701 Q0 953639 8 17.52035910 galago
1498701 Q0 1157496 9 17.19187143 galago
1498701 Q0 1431224 10 16.76979965 galago
136836 Q0 136836 1 28.28618252 galago
136836 Q0 1619871 2 28.28618252 galago
136836 Q0 581538 3 26.99302167 galago
136836 Q0 1480458 4 26.99302167 galago
136836 Q0 1118460 5 25.18467346 galago
136836 Q0 2136199 6 18.25436588 galago
136836 Q0 133541 7 17.97541958 galago
136836 Q0 313393 8 17.97541958 galago
136836 Q0 317940 9 17.97541958 galago
136836 Q0 317942 10 17.97541958 galago
1305091 Q0 1305091 1 29.14700973 galago
1305091 Q0 1886503 2 29.14700973 galago
1305091 Q0 710157 3 25.95111312 galago
1305091 Q0 794902 4 18.52246160 galago
1305091 Q0 811030 5 18.52246160 galago
1305091 Q0 856949 6 18.52246160 galago
1305091 Q0 1171821 7 18.52246160 galago
1305091 Q0 1391600 8 18.52246160 galago
1305091 Q0 1841882 9 18.52246160 galago
279965 Q0 1290670 1 20.37462031 galago
279965 Q0 279965 2 17.99333174 galago
279965 Q0 934802 3 15.99460575 galago
279965 Q0 640363 4 15.38349526 galago
279965 Q0 1337196 5 13.73187329 galago
279965 Q0 2018873 6 13.73187329 galago
279965 Q0 2018874 7 13.73187329 galago
279965 Q0 535634 8 13.56474911 galago
279965 Q0 1917948 9 13.54808428 galago
279965 Q0 669883 10 13.24920481 galago
204699 Q0 1532436 1 28.52207772 galago
204699 Q0 204699 2 26.61129319 galago
204699 Q0 791867 3 26.61129319 galago
204699 Q0 2080566 4 26.61129319 galago
204699 Q0 1904034 5 23.74990683 galago
204699 Q0 2063693 6 19.79458300 galago
204699 Q0 1644804 7 18.99366142 galago
273791 Q0 273791 1 20.71545863 galago
273791 Q0 66532 2 16.00257510 galago
273791 Q0 1259943 3 15.35140543 galago
273791 Q0 768012 4 15.22796300 galago
273791 Q0 44374 5 14.64765234 galago
273791 Q0 526190 6 14.02781708 galago
273791 Q0 986994 7 13.11848993 galago
273791 Q0 1014881 8 13.11848993 galago
273791 Q0 1219383 9 13.11848993 galago
273791 Q0 1502615 10 13.11848993 galago
153700 Q0 849706 1 15.71404246 galago
153700 Q0 507035 2 15.09427557 galago
153700 Q0 624438 3 14.08306213 galago
153700 Q0 849722 4 12.97363707 galago
153700 Q0 441052 5 12.56877714 galago
153700 Q0 849712 6 12.56877714 galago
153700 Q0 1251354 7 12.56877714 galago
153700 Q0 1484201 8 11.82015452 galago
153700 Q0 2439823 9 11.71660451 galago
153700 Q0 337626 10 11.59426165 galago
383116 Q0 776379 1 16.26663668 galago
383116 Q0 1466844 2 15.59252444 galago
383116 Q0 1569653 3 15.55176556 galago
383116 Q0 1836179 4 15.00185505 galago
383116 Q0 1972228 5 14.83863074 galago
383116 Q0 1659871 6 14.83053696 galago
383116 Q0 1307630 7 14.07109661 galago
383116 Q0 1695459 8 14.03810968 galago
383116 Q0 1523353 9 13.48246822 galago
383116 Q0 1523351 10 13.18598846 galago
1026641 Q0 1026641 1 11.87782760 galago
1026641 Q0 1780869 2 10.86562337 galago
1026641 Q0 1851647 3 10.63745562 galago
1026641 Q0 1942181 4 10.55947581 galago
1026641 Q0 198575 5 10.41698408 galago
1026641 Q0 1448624 6 10.41277287 galago
1026641 Q0 787262 7 10.30891646 galago
1026641 Q0 1534870 8 10.23900623 galago
1026641 Q0 380154 9 10.23095511 galago
1026641 Q0 344434 10 10.17729053 galago
408105 Q0 2369593 1 8.92461785 galago
408105 Q0 408105 2 8.81917431 galago
408105 Q0 857980 3 8.76664615 galago
408105 Q0 1875777 4 8.03651649 galago
408105 Q0 722996 5 6.74008952 galago
408105 Q0 1183859 6 6.74008952 galago
408105 Q0 2212987 7 6.70484593 galago
408105 Q0 641401 8 6.63087517 galago
408105 Q0 788821 9 6.63087517 galago
408105 Q0 1758538 10 6.63087517 galago
18650 Q0 18650 1 18.96033831 galago
18650 Q0 1916787 2 17.54801336 galago
18650 Q0 610835 3 17.47807270 galago
18650 Q0 207891 4 15.63081486 galago
18650 Q0 1965481 5 15.19606425 galago
18650 Q0 184994 6 14.81492406 galago
18650 Q0 675397 7 14.79903849 galago
18650 Q0 1865780 8 14.79903849 galago
18650 Q0 1943732 9 14.79903849 galago
18650 Q0 2035148 10 14.79903849 galago
397892 Q0 397892 1 30.91416024 galago
397892 Q0 1419981 2 26.61129319 galago
397892 Q0 195137 3 23.74990683 galago
397892 Q0 677729 4 23.74990683 galago
397892 Q0 64889 5 18.99366142 galago
397892 Q0 1149007 6 18.99366142 galago
397892 Q0 1692077 7 18.99366142 galago
4390 Q0 2115358 1 15.31177231 galago
4390 Q0 967484 2 15.19269980 galago
4390 Q0 964783 3 14.55105420 galago
4390 Q0 1211641 4 13.26729447 galago
4390 Q0 4390 5 12.96638519 galago
4390 Q0 499468 6 12.88100561 galago
4390 Q0 1363971 7 12.79896620 galago
4390 Q0 1037264 8 12.71191900 galago
4390 Q0 1371127 9 12.55713410 galago
4390 Q0 1189230 10 12.23736714 galago
404602 Q0 404602 1 8.29350965 galago
404602 Q0 964173 2 6.60578386 galago
404602 Q0 294468 3 5.86070862 galago
404602 Q0 2042624 4 5.85295421 galago
404602 Q0 356707 5 5.79056614 galago
404602 Q0 992495 6 5.79009915 galago
404602 Q0 1165158 7 5.61043956 galago
404602 Q0 742097 8 5.60220744 galago
404602 Q0 1383022 9 5.57929988 galago
404602 Q0 2077425 10 5.39612515 galago
424040 Q0 424040 1 30.91416024 galago
424040 Q0 1534817 2 27.83053617 galago
424040 Q0 969330 3 26.61129319 galago
424040 Q0 1224911 4 23.74990683 galago
424040 Q0 1226650 5 20.20248474 galago
424040 Q0 682730 6 18.99366142 galago
424040 Q0 958134 7 18.99366142 galago
111782 Q0 111782 1 20.23711855 galago
111782 Q0 1473020 2 20.23711855 galago
111782 Q0 1603893 3 20.23711855 galago
111782 Q0 1838193 4 20.23711855 galago
111782 Q0 1519953 5 18.29081486 galago
111782 Q0 550287 6 18.06111701 galago
111782 Q0 697085 7 18.06111701 galago
111782 Q0 700773 8 18.06111701 galago
111782 Q0 1459244 9 18.06111701 galago
111782 Q0 1470970 10 18.06111701 galago
121993 Q0 1953327 1 15.52190372 galago
121993 Q0 1932854 2 15.18461620 galago
121993 Q0 618477 3 14.98818060 galago
121993 Q0 594498 4 14.59580706 galago
121993 Q0 1832123 5 14.59580706 galago
121993 Q0 1932843 6 14.59580706 galago
121993 Q0 594490 7 14.15469309 galago
121993 Q0 594698 8 14.15469309 galago
121993 Q0 524759 9 13.53784201 galago
121993 Q0 42114 10 13.23521217 galago
92866 Q0 1557726 1 14.86854395 galago
92866 Q0 405728 2 14.44564902 galago
92866 Q0 1554354 3 14.12409741 galago
92866 Q0 332327 4 13.94990987 galago
92866 Q0 1406802 5 13.00929397 galago
92866 Q0 2064809 6 13.00929397 galago
92866 Q0 2280473 7 12.66274479 galago
92866 Q0 698700 8 12.09686451 galago
92866 Q0 295313 9 11.15624861 galago
92866 Q0 327131 10 11.15624861 galago
71735 Q0 71735 1 17.31721688 galago
