1981012 Q0 685197 1 1 galago
1981012 Q0 1208916 2 1 galago
1981012 Q0 1981012 3 1 galago
1981012 Q0 2770 4 0.50000000 galago
1981012 Q0 5299 5 0.50000000 galago
1981012 Q0 6566 6 0.50000000 galago
1981012 Q0 7607 7 0.50000000 galago
1981012 Q0 7964 8 0.50000000 galago
1981012 Q0 8978 9 0.50000000 galago
1981012 Q0 9116 10 0.50000000 galago
1164242 Q0 26114 1 1 galago
1164242 Q0 312141 2 1 galago
1164242 Q0 362521 3 1 galago
1164242 Q0 372447 4 1 galago
1164242 Q0 517246 5 1 galago
1164242 Q0 659824 6 1 galago
1164242 Q0 664973 7 1 galago
1164242 Q0 679222 8 1 galago
1164242 Q0 982545 9 1 galago
1164242 Q0 988709 10 1 galago
851225 Q0 59415 1 1 galago
851225 Q0 59437 2 1 galago
851225 Q0 329420 3 1 galago
851225 Q0 1010561 4 1 galago
851225 Q0 1037040 5 1 galago
851225 Q0 2345796 6 1 galago
851225 Q0 349 7 0.66666667 galago
851225 Q0 367 8 0.66666667 galago
851225 Q0 404 9 0.66666667 galago
851225 Q0 538 10 0.66666667 galago
229027 Q0 229027 1 1 galago
229027 Q0 479664 2 1 galago
229027 Q0 1669134 3 1 galago
229027 Q0 5051 4 0.50000000 galago
229027 Q0 99622 5 0.50000000 galago
229027 Q0 210906 6 0.50000000 galago
229027 Q0 312381 7 0.50000000 galago
229027 Q0 313981 8 0.50000000 galago
229027 Q0 351689 9 0.50000000 galago
229027 Q0 430667 10 0.50000000 galago
171884 Q0 171884 1 1 galago
171884 Q0 1168633 2 1 galago
171884 Q0 1499084 3 1 galago
171884 Q0 1561774 4 1 galago
171884 Q0 1663096 5 1 galago
171884 Q0 1670211 6 1 galago
844031 Q0 158295 1 1 galago
844031 Q0 827297 2 1 galago
844031 Q0 844031 3 1 galago
844031 Q0 1250711 4 1 galago
844031 Q0 2265629 5 1 galago
844031 Q0 1571 6 0.50000000 galago
844031 Q0 12482 7 0.50000000 galago
844031 Q0 13247 8 0.50000000 galago
844031 Q0 25565 9 0.50000000 galago
844031 Q0 27789 10 0.50000000 galago
25170 Q0 1910 1 1 galago
25170 Q0 12603 2 1 galago
25170 Q0 15673 3 1 galago
25170 Q0 19762 4 1 galago
25170 Q0 23188 5 1 galago
25170 Q0 25170 6 1 galago
25170 Q0 46354 7 1 galago
25170 Q0 130728 8 1 galago
25170 Q0 132935 9 1 galago
25170 Q0 133991 10 1 galago
76925 Q0 76925 1 1 galago
76925 Q0 878304 2 1 galago
76925 Q0 947960 3 1 galago
76925 Q0 1924307 4 1 galago
30595 Q0 6294 1 1 galago
30595 Q0 18897 2 1 galago
30595 Q0 21841 3 1 galago
30595 Q0 30595 4 1 galago
30595 Q0 39530 5 1 galago
30595 Q0 39937 6 1 galago
30595 Q0 45233 7 1 galago
30595 Q0 49114 8 1 galago
30595 Q0 76993 9 1 galago
30595 Q0 79857 10 1 galago
271014 Q0 95849 1 1 galago
271014 Q0 271014 2 1 galago
271014 Q0 302478 3 1 galago
271014 Q0 987946 4 1 galago
271014 Q0 1474604 5 1 galago
271014 Q0 1594699 6 1 galago
271014 Q0 745 7 0.50000000 galago
271014 Q0 1060 8 0.50000000 galago
271014 Q0 1231 9 0.50000000 galago
271014 Q0 2679 10 0.50000000 galago
376370 Q0 93519 1 1 galago
376370 Q0 120220 2 1 galago
376370 Q0 171574 3 1 galago
376370 Q0 202780 4 1 galago
376370 Q0 211511 5 1 galago
376370 Q0 235165 6 1 galago
376370 Q0 254500 7 1 galago
376370 Q0 328502 8 1 galago
376370 Q0 331954 9 1 galago
376370 Q0 434467 10 1 galago
78795 Q0 44258 1 1 galago
78795 Q0 78795 2 1 galago
78795 Q0 98452 3 1 galago
78795 Q0 104972 4 1 galago
78795 Q0 297206 5 1 galago
78795 Q0 444015 6 1 galago
78795 Q0 539868 7 1 galago
78795 Q0 552767 8 1 galago
78795 Q0 556190 9 1 galago
78795 Q0 585119 10 1 galago
1386604 Q0 27 1 1 galago
1386604 Q0 1204 2 1 galago
1386604 Q0 1962 3 1 galago
1386604 Q0 2885 4 1 galago
1386604 Q0 4538 5 1 galago
1386604 Q0 4968 6 1 galago
1386604 Q0 7256 7 1 galago
1386604 Q0 7279 8 1 galago
1386604 Q0 9247 9 1 galago
1386604 Q0 9712 10 1 galago
495038 Q0 694223 1 1 galago
495038 Q0 982395 2 1 galago
495038 Q0 1207087 3 1 galago
495038 Q0 16903 4 0.50000000 galago
495038 Q0 37957 5 0.50000000 galago
495038 Q0 71388 6 0.50000000 galago
495038 Q0 100342 7 0.50000000 galago
495038 Q0 102328 8 0.50000000 galago
495038 Q0 112880 9 0.50000000 galago
495038 Q0 116938 10 0.50000000 galago
16723 Q0 16723 1 1 galago
16723 Q0 175718 2 1 galago
16723 Q0 211934 3 1 galago
16723 Q0 217006 4 1 galago
16723 Q0 249561 5 1 galago
16723 Q0 252002 6 1 galago
16723 Q0 254082 7 1 galago
16723 Q0 323262 8 1 galago
16723 Q0 379368 9 1 galago
16723 Q0 450750 10 1 galago
121820 Q0 116716 1 1 galago
121820 Q0 121820 2 1 galago
121820 Q0 179245 3 1 galago
121820 Q0 215861 4 1 galago
121820 Q0 229484 5 1 galago
121820 Q0 271109 6 1 galago
121820 Q0 350495 7 1 galago
121820 Q0 350496 8 1 galago
121820 Q0 350497 9 1 galago
121820 Q0 350498 10 1 galago
152707 Q0 126833 1 1 galago
152707 Q0 151421 2 1 galago
152707 Q0 152707 3 1 galago
152707 Q0 528838 4 1 galago
152707 Q0 630391 5 1 galago
152707 Q0 832620 6 1 galago
152707 Q0 1092142 7 1 galago
152707 Q0 1136720 8 1 galago
152707 Q0 1214142 9 1 galago
152707 Q0 1267736 10 1 galago
811409 Q0 2562 1 1 galago
811409 Q0 83116 2 1 galago
811409 Q0 128990 3 1 galago
811409 Q0 138679 4 1 galago
811409 Q0 208806 5 1 galago
811409 Q0 220160 6 1 galago
811409 Q0 241432 7 1 galago
811409 Q0 257523 8 1 galago
811409 Q0 260923 9 1 galago
811409 Q0 308492 10 1 galago
21972 Q0 21972 1 1 galago
21972 Q0 30830 2 1 galago
21972 Q0 35888 3 1 galago
21972 Q0 105146 4 1 galago
21972 Q0 205188 5 1 galago
21972 Q0 252990 6 1 galago
21972 Q0 293442 7 1 galago
21972 Q0 319106 8 1 galago
21972 Q0 319110 9 1 galago
21972 Q0 319113 10 1 galago
466861 Q0 466861 1 1 galago
466861 Q0 1999771 2 1 galago
466861 Q0 16136 3 0.50000000 galago
466861 Q0 21143 4 0.50000000 galago
466861 Q0 23112 5 0.50000000 galago
466861 Q0 27060 6 0.50000000 galago
466861 Q0 44021 7 0.50000000 galago
466861 Q0 76849 8 0.50000000 galago
466861 Q0 80912 9 0.50000000 galago
466861 Q0 106369 10 0.50000000 galago
336822 Q0 39216 1 1 galago
336822 Q0 174716 2 1 galago
336822 Q0 241338 3 1 galago
336822 Q0 297347 4 1 galago
336822 Q0 319887 5 1 galago
336822 Q0 336822 6 1 galago
336822 Q0 460220 7 1 galago
336822 Q0 460812 8 1 galago
336822 Q0 543436 9 1 galago
336822 Q0 557451 10 1 galago
159857 Q0 6735 1 1 galago
159857 Q0 7029 2 1 galago
159857 Q0 8404 3 1 galago
159857 Q0 9193 4 1 galago
159857 Q0 77337 5 1 galago
159857 Q0 93419 6 1 galago
159857 Q0 100629 7 1 galago
159857 Q0 121409 8 1 galago
159857 Q0 128742 9 1 galago
159857 Q0 159857 10 1 galago
258529 Q0 137211 1 1 galago
258529 Q0 258529 2 1 galago
258529 Q0 986686 3 1 galago
258529 Q0 1714670 4 1 galago
258529 Q0 2326169 5 1 galago
258529 Q0 825 6 0.50000000 galago
258529 Q0 2423 7 0.50000000 galago
258529 Q0 2970 8 0.50000000 galago
258529 Q0 5165 9 0.50000000 galago
258529 Q0 6385 10 0.50000000 galago
243772 Q0 169617 1 1 galago
243772 Q0 319843 2 1 galago
243772 Q0 571050 3 1 galago
243772 Q0 612257 4 1 galago
243772 Q0 877630 5 1 galago
243772 Q0 930121 6 1 galago
243772 Q0 983619 7 1 galago
243772 Q0 1191232 8 1 galago
243772 Q0 1624228 9 1 galago
243772 Q0 157627 10 0.75000000 galago
560901 Q0 560901 1 1 galago
560901 Q0 1209068 2 1 galago
560901 Q0 2252430 3 1 galago
2137675 Q0 1822264 1 1 galago
2137675 Q0 1839784 2 1 galago
2137675 Q0 2137675 3 1 galago
2137675 Q0 2203071 4 1 galago
2137675 Q0 2231050 5 1 galago
2137675 Q0 128 6 0.50000000 galago
2137675 Q0 349 7 0.50000000 galago
2137675 Q0 367 8 0.50000000 galago
2137675 Q0 611 9 0.50000000 galago
2137675 Q0 983 10 0.50000000 galago
1498701 Q0 15669 1 1 galago
1498701 Q0 120145 2 1 galago
1498701 Q0 1259661 3 1 galago
1498701 Q0 1498701 4 1 galago
1498701 Q0 1973272 5 1 galago
1498701 Q0 2032542 6 1 galago
1498701 Q0 2223119 7 1 galago
1498701 Q0 2341415 8 1 galago
1498701 Q0 6385 9 0.50000000 galago
1498701 Q0 11752 10 0.50000000 galago
136836 Q0 133541 1 1 galago
136836 Q0 136836 2 1 galago
136836 Q0 313393 3 1 galago
